Tidpunkt;Datum;Tid;Latency;Down;Up;Node
2021-05-27 10:30;2021-05-27;10:30:01;49,2756;9,12752;6,953;sth40bccd721
2021-05-27 10:40;2021-05-27;10:40:01;47,689;10,2986;6,56588;sth20a365fed
2021-05-27 10:50;2021-05-27;10:50:01;42,8112;8,95787;6,35032;sth20a013be1
2021-05-27 11:00;2021-05-27;11:00:01;55,68;9,83569;5,5401;sth20a22226e
2021-05-27 11:10;2021-05-27;11:10:01;39,2831;10,5348;6,50771;sth40bc86903
2021-05-27 11:20;2021-05-27;11:20:01;38,5772;11,033;5,67988;sth20a88c447
2021-05-27 11:30;2021-05-27;11:30:02;41,1242;10,3407;7,88267;sth40b980ebf
2021-05-27 11:40;2021-05-27;11:40:01;47,1189;7,70819;4,92324;sth40baf8a1a
2021-05-27 11:50;2021-05-27;11:50:01;42,7193;8,77448;7,34859;sth20aee2b37
2021-05-27 12:00;2021-05-27;12:00:01;38,4276;10,662;6,93466;sth20ac85c92
2021-05-27 12:10;2021-05-27;12:10:01;43,829;8,83748;6,61235;sth40bd39e04
2021-05-27 12:20;2021-05-27;12:20:01;38,8522;12,2563;8,05149;sth40b3d69ae
2021-05-27 12:30;2021-05-27;12:30:01;38,9478;8,88226;6,32509;sth20a19e606
2021-05-27 12:40;2021-05-27;12:40:02;38,5194;9,54416;5,78437;sth20a272d68
2021-05-27 12:50;2021-05-27;12:50:01;47,269;9,37449;7,10198;sth20a2ec451
2021-05-27 13:00;2021-05-27;13:00:01;37,543;10,3855;7,56183;sth40bb2d426
2021-05-27 13:10;2021-05-27;13:10:01;42,9813;10,7532;8,19185;sth20a8ba279
2021-05-27 13:20;2021-05-27;13:20:01;37,0717;11,1841;6,83648;sth20a23d54a
2021-05-27 13:30;2021-05-27;13:30:01;42,8355;8,98812;6,4326;sth20af4e363
2021-05-27 13:40;2021-05-27;13:40:02;37,0789;12,9891;8,55691;sth40b137298
2021-05-27 13:50;2021-05-27;13:50:01;38,2517;10,5219;6,98086;sth20a096ffb
2021-05-27 14:00;2021-05-27;14:00:01;48,842;9,93555;9,26265;sth40bac99d9
2021-05-27 14:10;2021-05-27;14:10:01;47,364;8,39604;6,98207;sth20ad2e9f3
2021-05-27 14:20;2021-05-27;14:20:01;42,8458;7,7088;7,10708;sth40b1a5510
2021-05-27 14:30;2021-05-27;14:30:01;40,0134;7,25629;6,52435;sth40b07296c
2021-05-27 14:40;2021-05-27;14:40:01;35,4009;6,08051;6,79756;sth40bcff2c9
2021-05-27 14:50;2021-05-27;14:50:01;44,5267;5,60773;7,81925;sth20a0e7d9d
2021-05-27 15:00;2021-05-27;15:00:01;40,418;4,66582;7,77694;sth20adb5945
2021-05-27 15:10;2021-05-27;15:10:01;44,5611;10,4841;7,43686;sth40b2e3419
2021-05-27 15:20;2021-05-27;15:20:01;41,4146;5,93586;7,70767;sth40b70590f
2021-05-27 15:30;2021-05-27;15:30:01;44,2531;4,22305;7,31975;sth20acc35de
2021-05-27 15:40;2021-05-27;15:40:01;47,2362;10,7072;7,42662;sth40b902763
2021-05-27 15:50;2021-05-27;15:50:01;40,6686;4,96524;7,37952;sth20a44b113
2021-05-27 16:00;2021-05-27;16:00:01;43,5436;6,52601;7,2891;sth20ab7fd93
2021-05-27 16:10;2021-05-27;16:10:01;36,6634;3,11454;7,11787;sth20a594e66
2021-05-27 16:20;2021-05-27;16:20:01;46,1103;6,34473;6,53571;sth20a3865c5
2021-05-27 16:30;2021-05-27;16:30:01;37,8231;8,38268;8,02944;sth40bdfb328
2021-05-27 16:40;2021-05-27;16:40:01;37,8443;5,42512;7,83437;sth20a7f2c4a
2021-05-27 16:50;2021-05-27;16:50:01;35,5595;3,01869;6,6756;sth40b40e7a1
2021-05-27 17:00;2021-05-27;17:00:01;49,9226;4,1678;7,02921;sth40bcec0a0
2021-05-27 17:10;2021-05-27;17:10:01;44,2467;4,26319;7,18748;sth20a37f3a7
2021-05-27 17:20;2021-05-27;17:20:01;49,8627;5,76897;7,33662;sth20a5d11be
2021-05-27 17:30;2021-05-27;17:30:01;39,5562;5,30202;7,41566;sth40b759089
2021-05-27 17:40;2021-05-27;17:40:01;48,8083;6,89298;6,86966;sth40bcb3d28
2021-05-27 17:50;2021-05-27;17:50:01;46,8231;6,08993;6,0658;sth40b805d3e
2021-05-27 18:00;2021-05-27;18:00:01;48,8147;1,99686;5,66936;sth20ade58c3
2021-05-27 18:10;2021-05-27;18:10:01;44,981;5,40908;4,82409;sth20a2cc020
2021-05-27 18:20;2021-05-27;18:20:01;43,5442;6,56309;7,45694;sth20a4b82fd
2021-05-27 18:30;2021-05-27;18:30:01;37,8376;1,90662;7,52706;sth20a9bcd57
2021-05-27 18:40;2021-05-27;18:40:01;35,0916;1,96374;7,10107;sth20a398fd1
2021-05-27 18:50;2021-05-27;18:50:01;49,9197;3,47555;4,89228;sth20a73bd5b
2021-05-27 19:00;2021-05-27;19:00:01;40,4983;2,35466;4,97995;sth20a8d92fb
2021-05-27 19:10;2021-05-27;19:10:01;36,9835;5,32637;3,88869;sth40b424cca
2021-05-27 19:20;2021-05-27;19:20:01;42,0901;2,43679;6,11867;sth20abadbb3
2021-05-27 19:30;2021-05-27;19:30:01;49,973;1,36985;4,74514;sth20a3c557e
2021-05-27 19:40;2021-05-27;19:40:01;37,851;3,61419;6,36532;sth20a3ee216
2021-05-27 19:50;2021-05-27;19:50:01;49,9316;4,34098;7,10503;sth40bb068ed
2021-05-27 20:00;2021-05-27;20:00:01;37,8304;5,16105;6,83526;sth20ace1539
2021-05-27 20:10;2021-05-27;20:10:01;43,2091;4,25361;6,1353;sth40b2b60f6
2021-05-27 20:20;2021-05-27;20:20:01;34,974;4,18702;4,777;sth40bf0baaf
2021-05-27 20:30;2021-05-27;20:30:01;47,4263;2,14693;5,67177;sth20a8387e5
2021-05-27 20:40;2021-05-27;20:40:01;45,9437;2,04207;5,69718;sth20a3d04dc
2021-05-27 20:50;2021-05-27;20:50:01;36,5534;4,30089;6,41924;sth40b0bdec1
2021-05-27 21:00;2021-05-27;21:00:01;38,49;5,80394;6,35646;sth40b506570
2021-05-27 21:10;2021-05-27;21:10:01;40,4072;2,42221;5,97299;sth40b5852a9
2021-05-27 21:20;2021-05-27;21:20:01;36,679;7,70401;7,4139;sth20a0de89d
2021-05-27 21:30;2021-05-27;21:30:01;38,1689;3,89128;7,57431;sth40b1dbb5c
2021-05-27 21:40;2021-05-27;21:40:01;45,553;3,94857;7,67831;sth20a3fe0e6
2021-05-27 21:50;2021-05-27;21:50:01;38,9613;4,26303;7,91626;sth40b3782f5
2021-05-27 22:00;2021-05-27;22:00:01;35,845;2,19783;6,58905;sth40b075b88
2021-05-27 22:10;2021-05-27;22:10:01;42,4093;1,56051;7,51513;sth20ab771cf
2021-05-27 22:20;2021-05-27;22:20:01;47,6228;4,11209;8,05433;sth20acf3b07
2021-05-27 22:30;2021-05-27;22:30:01;49,9838;7,33913;5,38847;sth40b38c0a2
2021-05-27 22:40;2021-05-27;22:40:01;45,4342;10,2916;7,42426;sth20a271065
2021-05-27 22:50;2021-05-27;22:50:01;48,796;9,00953;7,83819;sth40bddbac3
2021-05-27 23:00;2021-05-27;23:00:01;45,6935;7,33626;7,00843;sth40b337f97
2021-05-27 23:10;2021-05-27;23:10:01;48,4131;2,6487;7,36719;sth40b1157fd
2021-05-27 23:20;2021-05-27;23:20:01;38,5521;7,2603;6,6205;sth20a4fe713
2021-05-27 23:30;2021-05-27;23:30:02;94,4951;8,6379;7,69223;sth20a072333
2021-05-27 23:40;2021-05-27;23:40:01;42,8371;8,13342;7,77907;sth40bdf4f0e
2021-05-27 23:50;2021-05-27;23:50:01;34,9956;12,8473;7,33122;sth20a903b97
;2021-05-27 Average;;;9,446931528;;
2021-05-28 00:00;2021-05-28;00:00:01;39,9599;13,8866;7,45263;sth20a95ede0
2021-05-28 00:10;2021-05-28;00:10:01;40,7221;11,155;7,37233;sth20a71dad7
2021-05-28 00:20;2021-05-28;00:20:02;47,7815;14,0622;8,16203;sth20a3d47e4
2021-05-28 00:30;2021-05-28;00:30:01;36,5783;14,2999;8,37889;sth20ab06737
2021-05-28 00:40;2021-05-28;00:40:01;45,5293;12,6258;7,32185;sth20aeedd03
2021-05-28 00:50;2021-05-28;00:50:01;36,4956;13,2161;7,44105;sth20a49280f
2021-05-28 01:00;2021-05-28;01:00:01;44,6631;13,1057;7,62701;sth40b0710be
2021-05-28 01:10;2021-05-28;01:10:01;44,8178;11,1403;7,12073;sth20a644c2c
2021-05-28 01:20;2021-05-28;01:20:01;37,8273;13,6799;7,717;sth20a50f44d
2021-05-28 01:30;2021-05-28;01:30:01;43,5372;13,8894;7,90416;sth20ad7e3ff
2021-05-28 01:40;2021-05-28;01:40:01;37,5369;13,8632;7,52479;sth20adc9e7e
2021-05-28 01:50;2021-05-28;01:50:01;45,9576;13,844;7,50678;sth40b8ea2d9
2021-05-28 02:00;2021-05-28;02:00:01;39,9746;13,3566;7,50405;sth40b40a533
2021-05-28 02:10;2021-05-28;02:10:01;38,9526;15,351;7,88512;sth20a94acd4
2021-05-28 02:20;2021-05-28;02:20:01;37,9726;13,1218;7,57365;sth20ab0ee40
2021-05-28 02:30;2021-05-28;02:30:01;53,1052;14,5648;7,14181;sth40b2840a9
2021-05-28 02:40;2021-05-28;02:40:01;38,2441;14,8677;7,64684;sth20a60381f
2021-05-28 02:50;2021-05-28;02:50:01;45,9704;15,5036;7,71444;sth40b80f413
2021-05-28 03:00;2021-05-28;03:00:01;39,5426;14,0913;7,99225;sth20a9fa1a6
2021-05-28 03:10;2021-05-28;03:10:01;38,5585;13,3252;7,18047;sth40b4567da
2021-05-28 03:20;2021-05-28;03:20:01;38,7117;15,2648;7,27272;sth20a14b421
2021-05-28 03:30;2021-05-28;03:30:01;38,2199;14,8961;7,91104;sth40b0ee210
2021-05-28 03:40;2021-05-28;03:40:01;42,7673;13,7312;7,55911;sth40b519b76
2021-05-28 03:50;2021-05-28;03:50:01;46,0868;13,4656;7,2658;sth40bab8e6a
2021-05-28 04:00;2021-05-28;04:00:01;49,6925;8,3175;7,88496;sth40b3b92c9
2021-05-28 04:10;2021-05-28;04:10:01;37,0942;11,4659;7,21269;sth40b1c6498
2021-05-28 04:20;2021-05-28;04:20:01;44,5362;9,51225;7,62087;sth40b2f2955
2021-05-28 04:30;2021-05-28;04:30:02;49,6611;11,4229;8,07475;sth20ab998fa
2021-05-28 04:40;2021-05-28;04:40:01;44,5359;9,81958;7,39608;sth40bece699
2021-05-28 04:50;2021-05-28;04:50:01;37,1246;10,3859;7,77593;sth40ba1a8fe
2021-05-28 05:00;2021-05-28;05:00:01;38,6785;7,48451;7,45677;sth40b0d6eaf
2021-05-28 05:10;2021-05-28;05:10:01;44,5222;8,83696;7,43067;sth40b770349
2021-05-28 05:20;2021-05-28;05:20:01;46,8316;11,7631;7,77703;sth40b1f5c38
2021-05-28 05:30;2021-05-28;05:30:01;48,8297;12,2486;7,75063;sth20afc0b8f
2021-05-28 05:40;2021-05-28;05:40:01;38,2435;6,89522;7,43048;sth40b7f23b4
2021-05-28 05:50;2021-05-28;05:50:02;45,2642;6,41828;7,11167;sth40bf13a0e
2021-05-28 06:00;2021-05-28;06:00:01;41,8503;11,419;7,1818;sth40ba31517
2021-05-28 06:10;2021-05-28;06:10:01;42,1285;12,1581;7,63996;sth40b95e374
2021-05-28 06:20;2021-05-28;06:20:01;36,8066;11,6436;6,99;sth40b516a73
2021-05-28 06:30;2021-05-28;06:30:01;46,4213;10,3164;6,7702;sth40bf1f979
2021-05-28 06:40;2021-05-28;06:40:02;45,6552;8,71308;6,90843;sth20a164121
2021-05-28 06:50;2021-05-28;06:50:01;44,2797;10,8945;7,01135;sth20a10ed60
2021-05-28 07:00;2021-05-28;07:00:01;38,4949;8,55764;6,57212;sth40b7cb99a
2021-05-28 07:10;2021-05-28;07:10:01;47,6343;9,84026;7,44222;sth40b185c95
2021-05-28 07:20;2021-05-28;07:20:02;45,6985;13,7657;7,22221;sth40b74335c
2021-05-28 07:30;2021-05-28;07:30:01;44,9581;6,80293;7,00393;sth40b567df1
2021-05-28 07:40;2021-05-28;07:40:01;42,5295;7,95906;6,17937;sth40bb2d376
2021-05-28 07:50;2021-05-28;07:50:01;47,3638;10,365;6,5956;sth20a816ed2
2021-05-28 08:00;2021-05-28;08:00:02;49,074;5,42257;6,08962;sth40b0cfb14
2021-05-28 08:10;2021-05-28;08:10:01;49,0966;8,08149;5,04676;sth20ae2532a
2021-05-28 08:20;2021-05-28;08:20:01;47,4137;8,46896;5,62709;sth40bc20f1c
2021-05-28 08:30;2021-05-28;08:30:01;47,09;8,63289;6,51021;sth20ae27f70
2021-05-28 08:40;2021-05-28;08:40:01;39,9516;9,46632;7,31079;sth40b7587a7
2021-05-28 08:50;2021-05-28;08:50:01;47,6617;8,97608;7,60042;sth40b4cfa49
2021-05-28 09:00;2021-05-28;09:00:01;136,976;8,07703;4,73262;sth40b502c45
2021-05-28 09:10;2021-05-28;09:10:01;49,9464;11,308;6,95726;sth20a34d672
2021-05-28 09:20;2021-05-28;09:20:01;39,9815;8,62062;5,01478;sth20afecdfa
2021-05-28 09:30;2021-05-28;09:30:01;54,5464;7,72162;4,74758;sth40bca4071
2021-05-28 09:40;2021-05-28;09:40:01;40,8084;6,29238;4,573;sth40b548267
2021-05-28 09:50;2021-05-28;09:50:01;40,2689;6,21625;4,6142;sth40b39fb7c
2021-05-28 10:00;2021-05-28;10:00:01;40,2883;6,95028;4,52325;sth40b99b56f
2021-05-28 10:10;2021-05-28;10:10:01;38,2299;10,2607;8,3447;sth20a60acde
2021-05-28 10:20;2021-05-28;10:20:01;44,5422;7,33685;7,00792;sth40ba6bac1
2021-05-28 10:30;2021-05-28;10:30:01;42,7861;11,2194;5,45656;sth20a146dc6
2021-05-28 10:40;2021-05-28;10:40:01;48,8128;11,7121;6,93026;sth40b1d9a60
2021-05-28 10:50;2021-05-28;10:50:01;48,843;10,8456;7,12359;sth40b605b92
2021-05-28 11:00;2021-05-28;11:00:01;49,9532;11,0107;6,69182;sth40b2ac158
2021-05-28 11:10;2021-05-28;11:10:01;49,9475;10,279;7,02198;sth20a260a86
2021-05-28 11:20;2021-05-28;11:20:01;41,7007;12,2719;7,32917;sth40bd31fa1
2021-05-28 11:30;2021-05-28;11:30:01;50,016;12,0849;7,501;sth20a9fb07a
2021-05-28 11:40;2021-05-28;11:40:01;49,9311;13,944;7,74709;sth20a63b9bd
2021-05-28 11:50;2021-05-28;11:50:01;46,6981;13,408;6,94546;sth20a1b80fa
2021-05-28 12:00;2021-05-28;12:00:01;49,9371;11,2843;6,53051;sth20af81503
2021-05-28 12:10;2021-05-28;12:10:01;47,3666;10,2768;7,50399;sth40b0c0f40
2021-05-28 12:20;2021-05-28;12:20:01;40,8333;5,75377;5,17428;sth20a09cb88
2021-05-28 12:30;2021-05-28;12:30:01;48,7821;7,3809;3,97907;sth20a84e7c5
2021-05-28 12:40;2021-05-28;12:40:01;42,3968;10,9124;7,45156;sth40b48ec2d
2021-05-28 12:50;2021-05-28;12:50:01;37,2262;8,2702;6,48443;sth40bd515b0
2021-05-28 13:00;2021-05-28;13:00:01;46,6166;8,53906;6,08121;sth40bbeba6a
2021-05-28 13:10;2021-05-28;13:10:01;47,8379;2,80855;5,72218;sth40b04e330
2021-05-28 13:20;2021-05-28;13:20:01;49,9489;4,52553;5,69462;sth40b3caa25
2021-05-28 13:30;2021-05-28;13:30:01;43,5979;6,69487;6,64476;sth40bc47e9b
2021-05-28 13:40;2021-05-28;13:40:02;37,1154;7,52349;7,55592;sth40b23cad0
2021-05-28 13:50;2021-05-28;13:50:01;41,9794;6,80195;7,32753;sth2008c2720
2021-05-28 14:00;2021-05-28;14:00:01;52,8226;8,39831;7,57566;sth40b23226d
2021-05-28 14:10;2021-05-28;14:10:01;36,8467;7,34381;6,22083;sth40ba5c821
2021-05-28 14:20;2021-05-28;14:20:01;48,0831;12,5118;7,40988;sth200541ad0
2021-05-28 14:30;2021-05-28;14:30:02;47,677;7,86795;5,75761;sth200bc3704
2021-05-28 14:40;2021-05-28;14:40:01;48,7345;11,0348;6,79239;sth200b4d5ab
2021-05-28 14:50;2021-05-28;14:50:01;58,5196;11,5161;6,46934;sth40b012b5c
2021-05-28 15:00;2021-05-28;15:00:01;49,9487;4,89941;7,53557;sth40b37dcea
2021-05-28 15:10;2021-05-28;15:10:01;37,847;6,44179;7,50972;sth200926641
2021-05-28 15:20;2021-05-28;15:20:01;36,3624;9,55564;7,24655;sth40beafde6
2021-05-28 15:30;2021-05-28;15:30:01;45,5497;8,92273;6,92307;sth40ba4437f
2021-05-28 15:40;2021-05-28;15:40:01;48,795;4,64815;3,98833;sth200b1ed65
2021-05-28 15:50;2021-05-28;15:50:02;41,5478;10,5295;7,94046;sth40b1765ed
2021-05-28 16:00;2021-05-28;16:00:01;48,187;8,93723;7,00918;sth40b4beea0
2021-05-28 16:10;2021-05-28;16:10:01;36,9604;12,0936;6,46203;sth2003f4a14
2021-05-28 16:20;2021-05-28;16:20:01;47,4009;10,4254;6,87922;sth2005f1264
2021-05-28 16:30;2021-05-28;16:30:01;41,5585;8,93089;6,61902;sth200949a0c
2021-05-28 16:40;2021-05-28;16:40:01;46,5214;7,60211;6,75547;sth2005f5956
2021-05-28 16:50;2021-05-28;16:50:01;49,6729;2,35659;5,75217;sth40b289d97
2021-05-28 17:00;2021-05-28;17:00:02;49,6706;11,1005;6,69593;sth200310c46
2021-05-28 17:10;2021-05-28;17:10:01;45,9544;7,88051;5,29635;sth200e32705
2021-05-28 17:20;2021-05-28;17:20:01;49,5199;9,40616;5,06137;sth40b3c13ee
2021-05-28 17:30;2021-05-28;17:30:01;49,8997;6,53021;2,61005;sth40b11fd5a
2021-05-28 17:40;2021-05-28;17:40:01;39,9923;3,19715;4,26322;sth40b678442
2021-05-28 17:50;2021-05-28;17:50:01;57,3853;11,5037;5,64537;sth200fcb092
2021-05-28 18:00;2021-05-28;18:00:01;40,0013;10,5961;5,41941;sth40b1ce05a
2021-05-28 18:10;2021-05-28;18:10:01;39,9738;12,9916;5,47855;sth40bd4c6a5
2021-05-28 18:20;2021-05-28;18:20:01;39,12;9,08182;5,41473;sth200e333f5
2021-05-28 18:30;2021-05-28;18:30:01;44,2142;11,4384;4,86774;sth200a09dff
2021-05-28 18:40;2021-05-28;18:40:01;39,7187;11,6378;5,60677;sth200c0663d
2021-05-28 18:50;2021-05-28;18:50:01;38,5159;10,8191;5,5863;sth20099c636
2021-05-28 19:00;2021-05-28;19:00:02;39,9571;8,72949;5,52681;sth40bc8997f
2021-05-28 19:10;2021-05-28;19:10:01;39,9974;5,28314;5,23488;sth40bdc2291
2021-05-28 19:20;2021-05-28;19:20:01;39,9698;5,53561;4,53401;sth2008b5657
2021-05-28 19:30;2021-05-28;19:30:01;41,6809;6,75193;4,8715;sth40bfe2a36
2021-05-28 19:40;2021-05-28;19:40:01;39,967;6,24119;5,24507;sth40beae565
2021-05-28 19:50;2021-05-28;19:50:01;39,9482;6,33135;4,97219;sth40beea61d
2021-05-28 20:00;2021-05-28;20:00:01;39,0901;7,06994;5,46021;sth40bd05ade
2021-05-28 20:10;2021-05-28;20:10:01;39,9567;4,65004;5,04654;sth40bd0be30
2021-05-28 20:20;2021-05-28;20:20:01;58,4854;0,789127;4,8363;sth40bf72a8b
2021-05-28 20:30;2021-05-28;20:30:01;48,5194;5,48487;4,72311;sth2008ed581
2021-05-28 20:40;2021-05-28;20:40:01;39,922;6,36678;4,27485;sth40b9fc8f2
2021-05-28 20:50;2021-05-28;20:50:01;42,2883;6,64838;5,20294;sth200139464
2021-05-28 21:00;2021-05-28;21:00:01;40,5512;6,75776;5,38189;sth20076b196
2021-05-28 21:10;2021-05-28;21:10:01;40,2227;5,46696;5,08645;sth40bc82608
2021-05-28 21:20;2021-05-28;21:20:01;39,9576;4,99909;4,61716;sth200b2614f
2021-05-28 21:30;2021-05-28;21:30:01;41,4316;6,60052;4,93103;sth40bb60d54
2021-05-28 21:40;2021-05-28;21:40:01;39,9924;9,69502;5,30041;sth200c328ef
2021-05-28 21:50;2021-05-28;21:50:01;41,4024;10,1829;3,87752;sth40be21500
2021-05-28 22:00;2021-05-28;22:00:01;39,9791;7,3276;5,04365;sth200adccc6
2021-05-28 22:10;2021-05-28;22:10:01;41,9667;7,48558;4,55099;sth2009c13f8
2021-05-28 22:20;2021-05-28;22:20:01;40,4461;11,1639;5,76494;sth40b0dc25e
2021-05-28 22:30;2021-05-28;22:30:01;39,9358;10,0311;5,63524;sth200134d2f
2021-05-28 22:40;2021-05-28;22:40:01;39,9542;10,0161;5,67997;sth20021386c
2021-05-28 22:50;2021-05-28;22:50:01;40,2367;11,9837;5,70002;sth2004ad313
2021-05-28 23:00;2021-05-28;23:00:01;39,9937;11,6374;5,6688;sth200d71f44
2021-05-28 23:10;2021-05-28;23:10:01;39,1206;10,7641;5,44407;sth200ef02c7
2021-05-28 23:20;2021-05-28;23:20:01;39,1192;9,68156;5,68988;sth40b1a4ab3
2021-05-28 23:30;2021-05-28;23:30:01;39,9346;8,89212;5,60468;sth40b983ae3
2021-05-28 23:40;2021-05-28;23:40:01;39,9581;10,1574;5,63176;sth40b0a4095
2021-05-28 23:50;2021-05-28;23:50:01;39,4422;10,2694;5,67213;sth40b875592
;2021-05-28 Average;;;9,651987132;;
2021-05-29 00:00;2021-05-29;00:00:01;42,8037;12,5007;5,67347;sth200976383
2021-05-29 00:10;2021-05-29;00:10:01;39,9678;8,35217;5,4521;sth200d0d0c4
2021-05-29 00:20;2021-05-29;00:20:01;39,9379;11,3844;5,78425;sth40bf01e1d
2021-05-29 00:30;2021-05-29;00:30:01;42,1738;9,70543;7,4356;sth40b6a1c92
2021-05-29 00:40;2021-05-29;00:40:01;48,7761;9,13588;7,40733;sth40ba93f97
2021-05-29 00:50;2021-05-29;00:50:01;47,0824;10,2149;7,47206;sth40ba1ff00
2021-05-29 01:00;2021-05-29;01:00:01;43,979;7,28784;7,4125;sth2002cf290
2021-05-29 01:10;2021-05-29;01:10:01;44,3864;10,6384;7,37035;sth40b9fd013
2021-05-29 01:20;2021-05-29;01:20:01;36,6855;11,0023;7,53371;sth40b479927
2021-05-29 01:30;2021-05-29;01:30:01;42,5736;11,7188;7,30163;sth40bb280f9
2021-05-29 01:40;2021-05-29;01:40:01;48,0994;13,1225;7,45939;sth40b24ca0e
2021-05-29 01:50;2021-05-29;01:50:01;46,8181;13,2751;7,36253;sth40b463264
2021-05-29 02:00;2021-05-29;02:00:01;48,8053;13,1989;7,04801;sth2009f6ee3
2021-05-29 02:10;2021-05-29;02:10:01;46,6863;10,9433;6,78728;sth40b86f33b
2021-05-29 02:20;2021-05-29;02:20:01;39,955;13,3352;6,53938;sth200bf0e88
2021-05-29 02:30;2021-05-29;02:30:01;45,9164;12,5027;6,61963;sth40b324fb5
2021-05-29 02:40;2021-05-29;02:40:01;40,272;13,2617;7,37402;sth200bae1ae
2021-05-29 02:50;2021-05-29;02:50:01;39,9297;8,247;4,94465;sth40b69f9a9
2021-05-29 03:00;2021-05-29;03:00:01;49,9411;7,89517;4,86557;sth40bdd0b47
2021-05-29 03:10;2021-05-29;03:10:01;40,2665;7,98224;5,25012;sth200b3c265
2021-05-29 03:20;2021-05-29;03:20:01;40,7928;7,55172;4,89999;sth40b1f2d7d
2021-05-29 03:30;2021-05-29;03:30:01;40,7994;8,25216;4,8738;sth40b8ef1a9
2021-05-29 03:40;2021-05-29;03:40:01;39,9848;7,76273;4,93031;sth40b4c3d35
2021-05-29 03:50;2021-05-29;03:50:01;40,2402;7,6867;4,99615;sth40b214cfd
2021-05-29 04:00;2021-05-29;04:00:01;39,9625;7,70193;5,4335;sth2006f9efa
2021-05-29 04:10;2021-05-29;04:10:01;39,9717;7,13241;5,03472;sth2009fc500
2021-05-29 04:20;2021-05-29;04:20:01;39,9736;12,5218;5,66976;sth20068e96a
2021-05-29 04:30;2021-05-29;04:30:01;46,6706;11,6887;6,72295;sth2005a5d24
2021-05-29 04:40;2021-05-29;04:40:02;48,8358;11,2357;6,92467;sth40be8e231
2021-05-29 04:50;2021-05-29;04:50:01;48,5018;10,8335;7,03397;sth2000d9698
2021-05-29 05:00;2021-05-29;05:00:01;49,9654;11,3129;6,89172;sth40b1e2f1f
2021-05-29 05:10;2021-05-29;05:10:01;47,0796;10,7798;6,7781;sth40b576ede
2021-05-29 05:20;2021-05-29;05:20:01;40,2246;7,78536;5,21412;sth200bc5102
2021-05-29 05:30;2021-05-29;05:30:01;45,2364;12,6547;5,7556;sth40bdb9dd5
2021-05-29 05:40;2021-05-29;05:40:01;48,8342;12,0135;6,20965;sth2007026b4
2021-05-29 05:50;2021-05-29;05:50:01;43,9527;11,6981;6,41477;sth2008f0b52
2021-05-29 06:00;2021-05-29;06:00:01;48,5159;12,3166;6,20324;sth200710f03
2021-05-29 06:10;2021-05-29;06:10:01;48,797;10,4465;6,67154;sth200f524e4
2021-05-29 06:20;2021-05-29;06:20:01;39,9684;5,4242;5,0942;sth40b43023e
2021-05-29 06:30;2021-05-29;06:30:01;41,9674;8,10116;6,00123;sth200ef0ab6
2021-05-29 06:40;2021-05-29;06:40:01;39,9379;6,01639;4,98459;sth200ab7462
2021-05-29 06:50;2021-05-29;06:50:01;39,9855;6,79268;5,00866;sth200aed328
2021-05-29 07:00;2021-05-29;07:00:01;47,9468;3,38447;4,25493;sth40be9f2f8
2021-05-29 07:10;2021-05-29;07:10:01;39,9882;4,74416;5,29826;sth200f117a6
2021-05-29 07:20;2021-05-29;07:20:01;48,8176;3,87074;2,72466;sth40b29810c
2021-05-29 07:30;2021-05-29;07:30:01;43,9533;5,76534;4,93182;sth200149797
2021-05-29 07:40;2021-05-29;07:40:01;39,9845;3,98371;4,43813;sth200856df5
2021-05-29 07:50;2021-05-29;07:50:01;40,25;6,31176;3,56298;sth200218386
2021-05-29 08:00;2021-05-29;08:00:01;39,9235;7,17494;1,84202;sth40bf9067a
2021-05-29 08:10;2021-05-29;08:10:01;39,9887;8,74589;1,78754;sth20041a424
2021-05-29 08:20;2021-05-29;08:20:01;49,8704;10,1173;5,31824;sth40b42afe0
2021-05-29 08:30;2021-05-29;08:30:01;48,8233;10,8509;4,64077;sth2005cba87
2021-05-29 08:40;2021-05-29;08:40:01;49,6631;4,67293;4,50718;sth200e35cf3
2021-05-29 08:50;2021-05-29;08:50:01;48,8221;6,56699;6,33694;sth200df0ae7
2021-05-29 09:00;2021-05-29;09:00:02;49,3584;6,22634;5,54311;sth40b443559
2021-05-29 09:10;2021-05-29;09:10:01;41,9217;11,0548;7,14349;sth20030ebc5
2021-05-29 09:20;2021-05-29;09:20:01;48,8145;10,2777;6,46969;sth200caf391
2021-05-29 09:30;2021-05-29;09:30:01;47,9404;12,0384;5,78652;sth2003a71f8
2021-05-29 09:40;2021-05-29;09:40:01;47,3795;11,0021;5,14148;sth40b164941
2021-05-29 09:50;2021-05-29;09:50:01;48,7819;12,2104;7,01997;sth40bd2c334
2021-05-29 10:00;2021-05-29;10:00:01;48,7693;12,3252;6,55504;sth20053e025
2021-05-29 10:10;2021-05-29;10:10:01;48,8113;13,3204;6,87292;sth40bea1e3f
2021-05-29 10:20;2021-05-29;10:20:01;47,6586;11,7593;6,51077;sth40b621c46
2021-05-29 10:30;2021-05-29;10:30:01;48,2703;10,713;7,35699;sth40ba5df4b
2021-05-29 10:40;2021-05-29;10:40:01;49,9141;9,97761;7,5519;sth200d538ce
2021-05-29 10:50;2021-05-29;10:50:01;39,1101;12,0035;7,46954;sth200c364c5
2021-05-29 11:00;2021-05-29;11:00:01;42,8227;13,1724;7,47357;sth200019276
